ward	name
1 - Ballahela	Ranhawadige Santhasiri
2 - keerihena	Pahala Walpola Gamaralalage Tharanga Karunarathna
3 - Udabage	Keerchena Widanagelage Padmakumara
4 - Waththegedara	Kumaran Siwayogaraja
5 - Deraniyagala	Udahenkande Lekamalage Nirosha Sirikumari
6 - Basnagala	Higuruhena Gamaralalage Rajendran Prakash
7 - Polgaswaththa	Polgaswatte Gamaralalage Theja Chamalee
8 - Poddenikandha	Murugan Kenpieris
9 - Miyanwita	Wijesooriya Arachchilage Hashitha Lakshan Wijesooriya
10 - Udapola	Rasnakarallage Donald Ajith Kumara
11 - Magala	Kadawatha Ralalage Chandradasa
12 - Dikkellakandha	Thalaththani Rallage Milton Jothipala
