ward	name
1 -	Balapuwaduge Wimal Premachandra Mendis
2 -	Hewa Yaddehige Sasika Saumya Kumari Chandrathilak
3 -	Anil Kumara Senadheera
4 -	Kalimuththu Karunakaran
5 -	Abesekara Senanayaka Mudiyanselage Sudam Aruna Shantha
6 -	Waththu Durayalage Wijaya Kumara Rathnasiri
7 -	Pallegama Nilmini Wasantha Kumari Jayasingha
8 -	Hadunneththi Chandana Nishantha De Soyza
9 -	Gunasingha Arachchige Nipun Thanushka Gunasingha
10 -	Andare Arachchige Don Ranuka Sananjaya
11 -	Liyanage Suranga Perera
12 -	Suranjan Karunasingha
13 -	Badurdeen Mohamad Bisthamil
