ward	name
1 -	Malliyawadu Rasika Krishantha Manawadu
2 -	Mohotti Arachchilage Wimalarathna Bandara
3 -	Siththa Brahmana Herath Mudiyanselage Walawwe Buddhika Thaminda Bandara Allepola
4 -	Asgiri Pathirannehelage Piyasiri Bandu Jayasekara
5 -	Madugodage Eranda Kumara Madugoda
6 -	Rajasekara Waduge Seshan Hanshana Rajasekara
7 -	Rajith Lasantha Jayawardhana
8 -	Hitihami Mudiyanselage Buddhi Bandara Senarathna
9 -	Hewa yaddehige Upathissa
10 -	Hapugoda Arachchi Kankanamge Inoka Samanthi
11 -	Thilaka Surangani Neththisingha Gunadasa
12 -	Lokubalasooriya Appuhamillage Samantha Sudheera Lokubalasooriya
13 -	Dewapaksha Fonseka Kapila Jayawardhana
