ward	name
1 - Mahakele	Meemanage Buddhika Chathuranga
2 - kandakepoo Ulpotha	Hewa Masmullage Roshan Saminda Kumara
3 - Baduluoya	Chaminda Jayalath Weerasingha
4 - Kandaketiya	Herath Mudiyanselage Roshan Lakshman Anurasiri
5 - Kivulegedara	Dissanayaka Mudiyanselage Chamindarathna Dissanayaka
6 - Muadagamuwa	Dissanayaka Mudiyanselage Sugathapala
7 - Maliyadda	Rambanda Dewayalage Chanaka Sampath
8 - Godunna	Hennayaka Mudiyanselage Inoka Lasantha Hennayaka
9 - Galauda	Puranewe Gedara Rupa Jayanthi
10 - Bokanoruwa	Abdul Manaf Mohamed Ismath
