ward	name
1 - Galphilla	Hapugahange Rohan Gunasinghe
2 - Nrmpnawa	Yaddehi Gedara Mangalika
3 - Maluwagama	Yapa Mudiyanselage Dinesa Upul Kumara Yapa
4 - Deliwalatna	Ranhoti Siyambalagasthenne Gedara Ekanayaka
5 - Udagama	Ankeli Pattiye Gedara Sisira Kumara Dharmasiri
6 - Hurekaduwa	Weerakoon Mudiyanselage Ruwan Bandara Weerakoon
7 - Menikhinna	Rajapaksha Mudiyanselage Indika Rohana Bandara Kapukotuwa
8 - Malpana	Udagammedde Gedara Jayathilaka
9 - Kubukkadura	Pihilladeniye Muhandiramlage Gedara Sahul Hameed Muhammadu Nisam Mohoamad Niroshan
10 - Rajawlla	Abasin Mudiyanselage Podimenike Abeysinghe
11 - Wejyasrigama	Rasu Ramachandra
12 - Abakote	Wickrama Arachchi Appuge Pathma Kumara
13 - Balagolla	Weerakkodige Sriyani Kusumlatha Weerakkody
14 - Kanglla	Mutthaiya Muttu Karupai Raja
15 - Kundasale South Nituletenna	Udagama Hewange Chandana Kumara Ranathunga
15 - Kundasale South Nituletenna	Sellaiya Rathnam
16 - Dambarawa	Dimbikotuwe Samiraja Mudiyanselage Mahagedara Wijayalal
17 - Amunugama	Ekanayaka Walawwe Asela
18 - Gunapana	Dehimadithte Herath Mudiyanselage Herath Bandara
19 - Gabadagama	Delgaha Kumbure Gedara Ranathunga
20 - Serimalwtta	Parakrama Harischandrage Wathsala Sanjeewani Karunarathna
21 - Degaldoruwa	Senadi Pathiranalage Iruk Shamil Prashad Rajapaksha Pathirana
22 - Mahawtta	Palathe Gedara Upul Prashanka Wijethunga
23 - Glmaduwa	Kolambage Nandana Siriwardhana
24 - Kundasalya north	Galauda Mudiyanselage Abeyrathna Bandara
