ward	name
1 - Galphilla	Vijendra Waduge Senarath Kelum Sri Priyadarshana
2 - Nrmpnawa	Neketh Gedara Madduma Banda
3 - Maluwagama	Weerakoon Mudiyanselage Jayawardhana
4 - Deliwalatna	Sinhala Peli Gedara Gamini Ajantha Gunathilaka
5 - Udagama	Seyathdura Gedara Jayasumana
6 - Hurekaduwa	Singakkodi Arachchilage Saliya Bandara
7 - Menikhinna	Mudunkoth Gedara Sudesh Dilruk Kumara
8 - Malpana	Abarana Gedara Harshani Abeysighe
9 - Kubukkadura	Harifdeen Imithiyas
10 - Rajawlla	Galgodaheenne Gedara Sameera Eranga Dayarathne
11 - Wejyasrigama	Dasanayaka Mudiyanselage Nimal Bandara
12 - Abakote	Vijekumar Lingeshwaran
13 - Balagolla	Chamila Tharangamala Gamagedara
14 - Kanglla	Meethel Garawe Gedara Dinesh Nuwan Rajapaksha
15 - Kundasale South Nituletenna	Yapa Mudiyanselage Bhagya Kusala Bandara Yaparathna
15 - Kundasale South Nituletenna	Konara Mudiyanselage Davin Waruna Kahawandala
16 - Dambarawa	Wele Gedara Sandamali Rajapaksha
17 - Amunugama	Galasenaka Mudiyanselage Padmika Madumali
18 - Gunapana	Galagoda Heenne Gedara Jayawickrama
19 - Gabadagama	Sasin Sachintha Wijenayaka
20 - Serimalwtta	Kankaan Gedara Wijaya Sri Mahendra Wickramanatha
21 - Degaldoruwa	Arachchi Rathnayaka Mudiyanselage Upali Ratnayake
22 - Mahawtta	Ruwanwelle Gedara Amila Kumara Ruwanwella
23 - Glmaduwa	Rathnayaka Mudiyanselage Jayantha Wickramarathna
24 - Kundasalya north	Rathnayake Mudiyanselage Dehithenne Gedara Viraj Jayasanka Rathnayake
