ward	name
1 - Galphilla	Kodithuwakkuge Manjula Priyantha Senarathna
2 - Nrmpnawa	Abekoon Bandaranayaka Mudiyanselage Sudarshana Banda
3 - Maluwagama	Ekanayaka Mudiyanselage Deepika Kumari Ekanayaka
4 - Deliwalatna	Adhikari Walawwe Nicholas Kevin Jayathilaka
5 - Udagama	Ranneth Gedara Samarathunga
6 - Hurekaduwa	Don Seeman Patabendige Karunawathi
7 - Menikhinna	Abeysinghe Mudiyanselage Udaya Bandara Abeysinghe
8 - Malpana	Mudunkothgedara Sameera Karunarathna
9 - Kubukkadura	Cadar Sahibu Peer Mohomad Mohamad Nijam
10 - Rajawlla	Pundul Madathenne Gedara Piyatissa
11 - Wejyasrigama	Mutthusami Saththiwelu
12 - Abakote	Suppaiya Logendran
13 - Balagolla	Ananda Naleen Meegahagedara
14 - Kanglla	Rantheth Gedara Samaranayake
15 - Kundasale South Nituletenna	Asela Dharmappriya Bandara Samaranayake
15 - Kundasale South Nituletenna	Sanmugaraj Marasinghe
16 - Dambarawa	Kalaldora Mudiyanselage Wasantha Bandara
17 - Amunugama	Samarakoon Mudiyanselage Sumith Kumara Dayananda
18 - Gunapana	Wickramasinghe Mudiyanselage Jayantha Bandara Senanayaka
19 - Gabadagama	Debehepuwa Mudiyanselage Migara Supun Bandara Chandrapala
20 - Serimalwtta	Higgoda Vidana Pathiranage Sarath Chandrasiri Perera
21 - Degaldoruwa	Dombagammana Gurukete Gedara Lesly Sudarshana Kithsiri Dayawansa
22 - Mahawtta	Rankothge Deepika Wejesooriya
23 - Glmaduwa	Dhammika Chandani Vajira Kumari Dharmarathna
24 - Kundasalya north	Nimal Loku Ponnamperuma
