ward	name
1 - Hakamuwa	Kandraraja Niraj
2 - Niralgama	Pushparathnam Sanjeewa Kumar
3 - Pottakanda	Wishwanadan Ramesh Kanthan
4 - Marapana	Kalimuththu Madilwannan
5 - Maudella	Gopal Sri Kumar
6 - Welimaluwa	Rajendra Maradaweeran
7 - Bopetta	Mailwaganam Komadee
8 - Berenduwa	Chandrabos Sanjeewakantha
9 - Lellopitiya	Gopal Siridar
10 - Dewalegama	Seerpadam Ramachandran
12 - Godagama	Madiyaparanam Thamil Chelwan
13 - Ganegama	Tharupaiah Jesudasan Medlin Mary
14 - Kuttapitiya	Arumugam Kalimuththu Rajarathnam
15 - Denawaka Udakada	Gopal Chandrapalan
16 - Pelmadulla	Pragapalage Anton
17 - Bopitiya	Mayalagu Rajarathnam
18 - Poronuwa	Loku Wahumpurage Priyantha Upul Kumara
19 - Panawenna	Kandaraja Rajini Kanth
19 - Panawenna	Arumugan Archunan
20 - Borala	Ananda Thinesh Kumara
21 - Kattange	Subramaniyam Sivakumar
