ward	name
1 - Makulewa	Polkotuwe Gedera Nadeeka Nilmini Gunarathne
2 - Hurigaswewa	Girihagama Hapuwala Gedera Priyanga Bandara Kulathunga
3 - Kalankuttiya	Irugal Bandaralage Abogedera Ralle Thennakoon Bandara
4 - Karuwalagaswewa	Rathnayake Mudiyanselage Aruna Sampath Kumara Rathnayake
5 - Bulnewa	Weerakoon Mudiyanselage Thilaka Manel Weerakoon
6 - Siyambalewa	Bandaranayaka Mudiyanselage Chandradasa B.M. Chandra Bandaranayake
7 - Galnewa	Wellege Milton Silva
8 - Awukana	Dehigama Ralalage Wimal Dirukshi Wijekoon
9 - Negama	Mammadu Lebbe Hidjas
10 - Siyambalangamuwa	Amarasinghe Arachchi Appuhamilage Wilfred
