ward	name
1 - Makulewa	Appuhamige Thusitha Ruwan Kumara Senanayake
2 - Hurigaswewa	Galbokka Hewage Janaka Prasanna Hewage
3 - Kalankuttiya	Dissanayake Mudiyanselage Saman Kumara
4 - Karuwalagaswewa	Abeysinghe Mudiyanselage Geethani Abeysinghe
5 - Bulnewa	Adhikari Mudiyanselage Karunarathne
6 - Siyambalewa	Dingage Gamini Jayathilake
7 - Galnewa	Ekanayaka Mudiyanselage Anjula Maduranga Bandara Ekanayaka
8 - Awukana	Wijesundara Mudiyanselage Dayathissa Wijesundara
9 - Negama	Riyaldeen Riseem Mohammad
10 - Siyambalangamuwa	Jayawardana Mudiyanselage Palitha Jayawardana
