ward	name
1 - Mirihana South	Bulathsinghalage Dilruk Wasana Perera
2 - Mirihana North	Andra Hennedige Dayananda
3 - Madiwela	Hetti Arachchige Priyantha Dharmarathna
4 - Pragathipura	Kaludewage Kamal Ranjith
5 - Udahamulla	Dissanayaka Mudiyanselage Pivithuru Chirantha Dissanayaka
6 - Thalapathpitiya	Chalana Kanesh Wanigabadu
7 - Pamunuwa	Bangamuwage Laal
8 - Thalawathugoda	Palavinnege Nusith Samarasi Kumarathunga
9 - Kalalgoda	Nimalawathi Hewapuwakdandawage Alapatha Rajapaksha Siriwardana
10 - Depanama	Warnakulasooriya Arachchilage Viyardaraj Warnakulasooriya
11 - Kottawa West	Dandeniya Gamage Kusumalatha Karunarathna
12 - Kottawa East	Ellapita Gedara Dewananda Suraweera
13 - Rukmale	Haththimuni Hemaseeli Silva
14 - Makumbura	Withanage Suresh Nishantha Perera
15 - Kottawa South	Gamalathge Don Gayan Chaminda Gamalath
16 - Kottawa Town	Siriwardana Mudiyanselage Inoka Pushpakumari
17 - Pannipitiya	Nawurunnage Ranjani
18 - Maharagama South	Kuragamage Don Upali Perera
19 - Maharagama North	Malala Aloka Bandaralage Ranjith Hemasiri
20 - Pathiragoda	Thalagalage Don Saman Kumara
21 - Nawinna	H.M.Suresh Kumara
22 - Gangodawila	Ajith Prasanna Gamage
23 - Wattegedara	Neelawala Gedara Thilakarathna
24 - Godigamuwa North	Don Yapa Karunarathna
25 - Godigamuwa South	Welivita Kankanamge Chaminda Sanjeev
