ward	name
1 - Mirihana South	Thanippulige Ronald Gunarathne
2 - Mirihana North	Munidasa Diyas Wijegunasinghe
3 - Madiwela	Palliyaguruge Kunchana Gayan Nadeeka Gunathilaka
4 - Pragathipura	Ranasinghe Arachchige Duleep Sandun
5 - Udahamulla	Wijekoon Mudiyanselage Janaka Sampath Bandara Wijekoon
6 - Thalapathpitiya	Wickrama Arachchige Priyantha
7 - Pamunuwa	Bulathgedara Hettiarachchilage Kingsley Nihal Philip
8 - Thalawathugoda	Rannulu Chandrika Kusumlatha de Soysa
9 - Kalalgoda	Rathnayake Mudiyanselage Gedara Sudesh Madhusanka
10 - Depanama	Morawakage Ruchira Gayan Perera
11 - Kottawa West	Disawe Athapaththu Mudiyanselage Jayawardene
12 - Kottawa East	Muthuthanthirige Polwatthage Gunadasa Perera
13 - Rukmale	Payagalage Chanaka Duminda Fernando
14 - Makumbura	Ishani Umeshika Samaraweera
15 - Kottawa South	Amarathungage Kamalsiri
16 - Kottawa Town	Wanni Achchige Pemasiri
17 - Pannipitiya	Sanju Ishankara Alwis Weerakkody
18 - Maharagama South	Pattiyage Prasanthi Shiromika Peiris
19 - Maharagama North	Ranawaka Arachchige Heshani Chamodika Ranawaka
20 - Pathiragoda	Malimbada Liyana Pathiranage Nayana Nandanie
21 - Nawinna	Hewa maanage dharmadasa
22 - Gangodawila	Thumbehewa Don Siripala de Silva Gunawardena
23 - Wattegedara	Rohan Mahesh Dunuwila
24 - Godigamuwa North	Madapathage Don Ranjith Athula
25 - Godigamuwa South	Wanni Arachchige Don Amarapala
