ward	name
1 - Mirihana South	Gangodawilage Thushara Sanjeewa Perera
2 - Mirihana North	Tiyon Stanley Wanigasekara
3 - Madiwela	Upul Duminda Senevirathne
4 - Pragathipura	Dewamulla Athukorallage Jayantha Sisira Kumara
5 - Udahamulla	Nallaperuma Arachchige Pradeep Kumara
6 - Thalapathpitiya	Hollu Pathirage Suranga Kaldera
7 - Pamunuwa	Widana Gamage Jayamini Pushpakumara
8 - Thalawathugoda	Dilshan Tharaka Gunawardhana
9 - Kalalgoda	Polwaththage Rupasinghe Perera
10 - Depanama	Bethmage Sarath Perera
11 - Kottawa West	Iddamalgodage Anjala Priyadarshani
12 - Kottawa East	Abeysundara Dissanayake Dilanka Weerakoon
13 - Rukmale	Kannangara Korallage Suresh Chanaka
14 - Makumbura	Horagalage Don Thushara Ranjeewa
15 - Kottawa South	Kotigalage Sudath Perera
16 - Kottawa Town	Senarath Mudalige Don Roshan Stephancy Jayathilaka
17 - Pannipitiya	Merengnage Prasad Madura Rasanga Perera
18 - Maharagama South	Samarasinghe Rajakaruna Samarakkodige Manjussara Samarakkodi
19 - Maharagama North	Rathnayake Mudiyanselage Samantha Kumara Ranasinghe
20 - Pathiragoda	Ekanayake Mudiyanselage Pubudu Jagath Rathnayake
21 - Nawinna	Pannipitiya Achchige Lalith Champaka
22 - Gangodawila	Lunuwila Hewage Chandrika Swarnamala
23 - Wattegedara	Bulath Sinhalage Sarathchandra Cooray
24 - Godigamuwa North	Rajapaksha Arachchalage Krishanthi Neranjana Udari Rajapaksha
25 - Godigamuwa South	Hollu Pathirage Lasika Jeewamali Caldera
