ward	name
1 - Ambanpitiya Nagarikaya	Kuruwita Arachchilage Don Justine Perera
2 - Habudugala	Ruppegoda Gamage Nimal Karunarathne
3 - Anguruwella	Elibichchi Ralalage Nimala Chinthaka Perera
4 - Wewaladeniya	Pathirannehelage Olu Nillika Wickramarathna
5 - Olagama	Warnakulasuriyage Uthpala Manik Warnakulasuriya
6 - Kurunduhinna	Lahada Purage Sanath Pathirana
7 - Madeyawa	Pahala Gallath Rallage Nandana Bandara Jayaweera
8 - Meepitiya	Millalla Dewage Mangala Manawasinghe
9 - Nilmalgoda	Keerthisiri Kumara Wijewardhana
10 - Pitihuma	Athauda Arachchillage Sagarika Gangani Athauda
11 - Gangoda	Rankoth Mudiyanselage Nirosha Priyanthi Gunarathna
12 - Rockhill	Rankoth Mudiyanselage Chaminda Thushara Gunarathna
