ward	name
1 - Malwatha	Ahamed Lebbe Jahira
2 - Veeramunai	Abdul Azeez Mohamed Sihab Aakil
2 - Veeramunai	Malikkeen Roufu
2 - Veeramunai	Ameer Mohamed Fahakath
3 - Sinnapalli	Abdul Basheer Mohamed Siyam
4 - Maddakalappu Tharavai	Mohamed Abdul Munas Ahamed Afrath
5 - Thaikkapalli	Abdul Majeed Abu Najath
6 - Sammanthurai	Thameem Mohamed Thahseen
7 - Vilinayadi	Farook Mohamed Safras
8 - Malayadi	Azeez Mohamed Afrith
9 - Malkampitty	Mohamed Aliyar Mohamed Fasilin
10 - Valathapitty	Musthafa Hithaya
