ward	name
1 - Malwatha	Abdul Cader Fathima Faariha
2 - Veeramunai	Seiyathu Mohamed Anas
2 - Veeramunai	Seiyahtu Mohamed Mohamed Anvar
2 - Veeramunai	Abdul Cader Mohamed Saheel
3 - Sinnapalli	Meeralebbe Mohamed Saajith
4 - Maddakalappu Tharavai	Ahamed Meerasaivu Saajith
5 - Thaikkapalli	Ismalebbe Adamlebbe
6 - Sammanthurai	Mohamed Basheer Mohamed Rimsan
7 - Vilinayadi	Ahamed Lebbe Junaideen
8 - Malayadi	Meeralebbe Fayis
9 - Malkampitty	Kalantharlebbe Jalaldeen
10 - Valathapitty	Athambawa Siyana
