ward	name
1 - Malwatha	Aliyar Farassana
2 - Veeramunai	Ahamed Lebbe Mohamed Jiffry
2 - Veeramunai	Ameer Mohamed Mohamed Afnan
2 - Veeramunai	Kanaga Raththinam Rathineshwaran
3 - Sinnapalli	Yousuflebbe Basheer
4 - Maddakalappu Tharavai	Ismalebbe Abdul Majeed
5 - Thaikkapalli	Eburalebbe Mohamed Mahir
6 - Sammanthurai	Achchi Mohamed Mohamed Riyas
7 - Vilinayadi	Athambawa Achchi Mohamed
8 - Malayadi	Abdul Cader Mohamed Nayeem
9 - Malkampitty	Peer Mohamed Meera Mohideen
10 - Valathapitty	Subaideen Fathima Issana
