ward	name
1 - Malwatha	Junaitheen Fathima Zimara
2 - Veeramunai	Mahmudhu Lebble Uthumalebbe
2 - Veeramunai	Nijabtheen Mohamad Nisam
2 - Veeramunai	Atham Lebbe Mohamed Bahrul Ilmu
3 - Sinnapalli	Mohamed Abdul Rasool Mohamed Azartheen
4 - Maddakalappu Tharavai	Abdul Majeed Abdul Nazeer
5 - Thaikkapalli	Sulaima Lebbe Abdul Nazar
6 - Sammanthurai	Kalanthar Lebbe Mohamed Hizam
7 - Vilinayadi	Athambawa Kosu Mohideen
8 - Malayadi	Uthumalebbe Asfer
9 - Malkampitty	Abdul Gafoor Mohamed Jawfer
10 - Valathapitty	Junaideen Fathima Sumaiya
