ward	name
1 - Ganthalawa	Ansar Inamul Haq
2 - Wanela	Nahooran Sifan
3 - Jayanthipura	Elapatha Aarachilakka Dinusha Uthayangani
4 - Raja-Ela	Mohamad Hanifa Mohamad Rifas
5 - Vendrasanpura	Samsudeen Sajakan
6 - Bathiyagama North	Sammun Safiulla
7 - Bathiyagama South	Ensuloon Mohamad Ali
8 - Kanthale	Mahammath Fathima Faseeha
9 - Peraru West	abdul Hameed Mohamad Fowmy
10 - Peraru East	Abdul Kareem Mohamad Jawaheer
11 - Raja wewa	Murusalin Masook
12 - Batukachchiya	Fareed Mohamad Sajakhan
13 - Agbopura	Nahoorpichchai Rifnas
