ward	name
1 - Ganthalawa	Habara Kadage Gunawathi
2 - Wanela	Muhammadu Thaha Muhammadu Rafeek
3 - Jayanthipura	Premila Kalirasa
4 - Raja-Ela	Pakkeerthambee Meeralebbie Siyamfasle
5 - Vendrasanpura	sahul Hameed Pakurudeen Lebbey
6 - Bathiyagama North	Kobala Pillei Thawalatha
7 - Bathiyagama South	Disanayaka Mudiyanselage Nimeshan Senevirathna
8 - Kanthale	Mahalingam Nawaranjitham
9 - Peraru West	Muththu Marekkar Mohamedu Nawshath
10 - Peraru East	Mohamed Abdullah Mohamad Nihas
11 - Raja wewa	Mahalingam Nirmal
12 - Batukachchiya	Palaniwelu sadiriyam Niththiyadeepa
13 - Agbopura	Nahuran Abdul Samadu
