ward	name
1 - Unawatuna	Manikku Wadurage Priyantha Kumara Thissa
2 - Maharamba	Merenchige Saman Hasanka Madugeeth
3 - Thalpe	Gardiye Punchihewage Gayan Sanjeewa
4 - Dodampe	Belpa Vithanage Chathuri Ruwanthika
5 - Meepe	Sitinamaluwe Edirachchari Nayakage
6 - Pitidoowa	Mohanraj Vijayakumar
7 - Harumalgoda	Ranawaka Arachchige Leel Nandana
8 - Katukurunda	Don Mohanlal Amarasingha
9 - Koggala	Vidanagamage Renuka Damayanthi
10 - Kathaluwa	Saranguhewage Nilmini Chandima Dayarathna
11 - Welhengoda	Merenchige Saman Aruna Shantha
12 - Meegahagoda	Randuwa Wedage Pradeep Nishantha
13 - Nakanda	Weerasiri Narayana Shamil
14 - Thadoowa	Moratuwe Muditha Nanda Thero
15 - Ahangama	Merenchige Saman Jayashantha
