ward	name
1 - Unawatuna	Kapila Priyantha Senavirathna
2 - Maharamba	Chathuranga Renaka Wedamulla
3 - Thalpe	Weraduwage Prasanna Sanjeewa
4 - Dodampe	Ladduwa Hettige Indika Prasanna
5 - Meepe	Mataramba Kanaththe Gamage Prasanna Lal
6 - Pitidoowa	Galawala Lal Premasiri
7 - Harumalgoda	Punchi Hewage Thilina Madushan
8 - Katukurunda	Marambage Dinesh Chaminda Kumara
9 - Koggala	Balapitiya Liyanage Janaka Nilantha Kumara
10 - Kathaluwa	Pasikku Hannadige Sumith Kumara Gunathilaka
11 - Welhengoda	Kathaluwa Liyanage Pradeep Suranga Gunawardhana
12 - Meegahagoda	Agampodi Durage Champa Kumari
13 - Nakanda	Suda Hewage Ashan Chandrasiri
14 - Thadoowa	Ranchagoda Acharige Amitha
15 - Ahangama	Walgamage Krishan Dhanushka
