ward	name
1 - Dola Mawatha	Hewa Alankarage Aruna Deshapriya
2 -	Wasantha Rohinie Weerasinghe
3 -	Haripriya Kaluarachchi
4 -	Thommaya Handige Suranji Sureka Kodikara
5 -	Weerasingha Mahawattage Sujith Prasanna
6 -	Wickramasingha Maleipathiranage Upul Priyarasika
7 -	Weerasinhage Palita Weerasingha
8 -	Bamunavita Gamage Chandana Priyantha
9 -	Munidasa Jayasinghe
10 -	Thibbotuwawa Vithanage Ranjith
11 -	Benil Harsha Wickramasinghe
12 -	Arumapperuma Ovitage Padmasiri
13 -	Ranasingha Kodikara Kilipitiyage Keerthi Sanjeewa Ranasingha
14 -	Edirisooriya Arachchige Ranjan
