ward	name
1 - Dola Mawatha	Ranasinhage Sameera Sampath
2 -	Gajaveera Arachchige Keerthi Lakshman
3 -	Hewa Katuwandeniyage Santha Kumara
4 -	Kaluwa Dewage Kapila Priyanka
5 -	Kadigamuwage Sarathchandra
6 -	Karawita Mudalige Ariyaratna Gunawardana
7 -	Hewa Mainettugei Menika Malkanthi
8 -	Wanigasekara Anura Samankumara Perera
9 -	Indrani Priyadarshani Kankanamge
10 -	Vidanagamage Thushara Sampath
11 -	Julapage Tanuka Nimnad Jayawardhana
12 -	Maliduwa Liyanage Thisaru Prabhath Madhusanka
13 -	Addara Pathiranage Sudesh Dhammika Pathirana
14 -	Janaka Kumara Priyadarshana Wickramasinghe Vidanapathiranage
