ward	name
1 - Kanaththagoda	Hewa Edirappuli Anusha Kalyani
2 - Wewahamanduwa	Upul Raveendra Jayathunga
3 - Godagama	Wijesekara Liyanage Rohana
4 - Nawimana South	Hewa Udumullage Anura
5 - Nawimana North	Nammuni Kankanam Vidana Mahadurage Ranmini Kumara
6 - Deeyagaha	Senavirathna Batagoda Madhura Hengum
7 - Kekanadura	Sudath Hemachandra Samaranayaka
8 - Kokawala	Piyal Sarath Kumara Kodithuwakku
9 - Parawahera	Galwaduge Thusitha
10 - Bandaranayakapura	Bowala Liyanage Sunil Shantha
11 - Kekanadura Central	Sunil Wijesiriwardhana
12 - Makawita	Vipulajeewa Rodrigo
13 - Ruwanella	Koggala Hewage Rasika Prasad
14 - Weherahena	Korale Liyanage Sunil
15 - Wewa Ihalagoda	Walathara Acharige Prabhath Pushpakumara
16 - Talpawila	Sugath Wengappuli
17 - Rassandeniya	Muhandiramge Gunasekara Anusha Nishanthi Gunasekara
