ward	name
1 - Kanaththagoda	Damith Aththanayaka
2 - Wewahamanduwa	Ranaweera Arachchige Nandapala
3 - Godagama	Sanath Kumara Weththasinghe
4 - Nawimana South	Sandun Pradeep Kumara Widanagamage
5 - Nawimana North	Agampodi Liyanage Dasantha Manura
6 - Deeyagaha	Kankanam Pathiranage Lasantha Sanjeewa
7 - Kekanadura	Dilan Nalaka Jayasinghe
8 - Kokawala	Wellewaththe Arachchige Tharushika Priyashan
9 - Parawahera	Elgiriya Vitharanage Madhushani
10 - Bandaranayakapura	Wijesekara Kankanamge Akalanka Pinsara Sanghapriya
11 - Kekanadura Central	Palapatha Kodithuwakku Sampath Indunil Kodithuwakku
12 - Makawita	Mathota Ralalage Nihal Chandrasiri
13 - Ruwanella	Peduru Arachchige Nihal Samarasinghe
14 - Weherahena	Eriweruwe Ranasinghe Hewage Priyantha Ransinghe
15 - Wewa Ihalagoda	Thameer Duminda Gamhewa
16 - Talpawila	Liyanage Kulawathi
17 - Rassandeniya	Thilak Rohana Abeysinghe
