ward	name
1 -	Chilton Stefan Berenjer
2 -	Subramaniyam Chandraboss
2 -	Hasini Nayanakanthi Amarasuriya
3 -	Lande Gedara Randika Dinesha Weerasingha
4 -	Ediriweera Patabadige Amil Rangana Niroshan Indrarathna
5 -	Thayar Mohammed Riswan
6 -	Pakeer Mohideen Manzoor
6 -	Gunasekara Ralahamilage Yasalika Kumari
7 -	Dissanayaka Mudiyanselage Dayan Rathnajith Bandara Dissanayaka
8 -	Sanjaya Dhananjana Paramanadan
9 -	Liyanagodage Don Jayarathna
10 -	Suddanayakage Chanaka Saman Priya De Silva
11 -	Nishanthi Senavirathna
