ward	name
1 -	Ranepura Hewa Sarojinee Malkanthi
2 -	Chamith Chanaka Kumara Jayasuriya
3 -	Jagath Mangala Warusawithana
4 -	WaduThanthiri Punyasiri
5 -	Magalle Hewa Sampath Kumara Jayasundara
6 -	Kottehewa Kapila Senarathna
7 -	Ganegoda Gamage Duminda Pradeep
8 - Karuwalabedda	Welivitiya Kankanamge Lasantha Shripal Deshapriya
9 - Aluthwala	Kaluappuhennadige Lakshaman Sunil Piyathilaka
10 -	Habaraduwa Liyanage Krishantha
11 -	Wedige Susantha Kumara
12 -	Dampelle Gamage Vineetha Jayarathna
