ward	name
1 -	Ranasingha Aarachchige Darma Sri Bandara Ranasingha
2 -	Aberatna Herath Mudiyanselage Keerthiratna
3 -	Dissanayaa Mudiyanselage Disna Dharsani Rathnayake
4 -	Athikari Mudiyanselage Harischandra Dharmakeerthi Athikari
5 -	Rankoth Pedige Nimal Thilaka Rathna
6 -	Kondasingha Moolacharilage Vijesingha
7 -	Warnakulasooriya Jude Chamintha
8 -	Rathna malala Irugal Bandaralage Rathnamalala
9 -	Kalu Appu Naithelage Balasooriya
10 -	Kalutharage Suwarna Malani Fernando
11 -	Ratnayaka Mudiyanselage Indika Dhushara
12 -	Keeraveli Mudiyanselage Nithuka Dilshan
13 -	Randeni Koralalage Ravindu Tharaka
14 -	Kumaragama Asanga Sardha Kumaragama
15 -	Jamaldeen Paaris Mohamed
17 -	Abesingha Herath Mudiyanselage Nishantha Herath Bandara
18 -	Herath Mudiyanselage Deepthi Kumara
