ward	name
1 - VINAYAGARPURAM	Gnanavel Nishanth
2 - Karumpulliyan	Kanakasuntharam Pratheep
3 - Pandiyamkulam	Iragavarajan Banujan
4 - palinagar	Kulasingam Pratheep
5 - oddaruththakulam	Liyauruge Ruwan Anthony Pranjo
6 - panankamam	Kanakalingam Kaniyarasi
7 - selvapuram	Vimaleswaran Thiyanthan
8 - naddankandal	Balasingam Lakshman
