name
Dasin Gedara Mallika Premarathna
Tennekumbure Gedara Nandawathi Menike
Bulugahamulle Gedara Madhushani Buddhika Wijesuriya
Aluthgedara Dingiri Amma
Rankoth Gedara Jayasena
Hettiarachchige Sirisena
Napana Bogas Kumbure Gedara Nishan Manjula Wijerathna
Palle Aswaddume Gedara Mahinda Kumara
Aluthgedara Gajasinghe Bandara
