ward	name
1 - Malamura	Kateepe Kankanamge Pushpaka Aravinda
2 - Mapalagama	Bandula Samantha Hirimuthugoda
3 - Parana Thanayamgoda	Korale Kankanamge Sagara Tharanga
4 - Gammaddegoda	Wijerathna Nagodawithana
5 - Nagoda	Wannaku Kankanamge Srimathie Lakmalie
6 - Udugama	Udalawaththa Gamage Indrapala Jayamini
7 - Homadola	Pituwala Kankanamge Susantha
8 - Aluthwatta	Kanaththe Gamage Chaminda Prasad
9 - Gonadeniya	Galhenage Nishani Madhumekhala
10 - Udalamatta	Nishanshala Lakmali Hettiarachchi
11 - Keppetiyagoda	Bokaragodage Aruna Priyadarshana
12 - Uda Welevitiya	Kongahage Wasantha
13 - Unanvitiya	Mabotuwana Withana Ajith Kumara
14 - Urala	Niyagama Gamage Rani
15 - Yatalamatta	Wakwella Kankanamge Nelie
