ward	name
1 -	Gunadasage Sudantha Sanjeeva Prasad Gunadasa
2 -	Somapalage Chandana Ajantha
3 -	Herath Mudiyanselage Gamini Abeyrathna Herath
4 -	Samantha Vasulasenage Nimeshala Vasala Bandara
5 -	Aglugaha Kaluarachchige Wijesiri Kulatunga
6 -	Hinne Gedara Kumararathna
7 -	Gurlawela Hiththala Gedara Navod Theekshana Weerarathna
8 -	Wijayakoon Mudiyanselage Subhash Madhusanka Wijekoon
9 -	Dhanapala Rajapakshage Udaya Asanka Kumara Rajapaksha
10 -	Gamaathige Don Ajith Gunawardhana
11 -	Wijesinghe Mudiyanselage Tikiri Bandara
