ward	name
1 - Pepiliyana	Atulugamage Lasantha Senarathna
2 - Divulpitiya	Danushka Ovila Aluthge
3 - Raththanapitiya	Jayasinghe Mudiyanselage Gamini Jayasingha Bandara
4 - Boralesgamuwa West	Kospelawaththage Don Nimal Wijesiri Senarathna
5 - Bellanwila	Bulathsinhalage Pradeep Pushpa Kumara Cooray
6 - Werahera	Mohan Lasantha Kombala Withange
7 - Boralesgamuwa East	Mohotti Kankanige Nirosh Manjula Rajapaksha
8 - Bodhirajapura	Wanni Achchige Don Anil Indika Chandimal
9 - Katuwawala	Hasantha Koshala Aluthwalage
10 - Neelammahara	Ranmali Gunawardhana
