ward	name
1 - Rotalaweia	Balawath Bandaralage Sarathchandra Sagara Kumarathunga
2 - Ginnoruwa	Herath Mudiyanselage Dilhani Priyadarshani
3 - Ulhitya	Herath Mudiyanselage Thilakarathna
4 - Aluttarama	Uruwarige Aruni Bandara
5 - Girandurukotte	Kibulobbe Herath Mudiyanselage Rathnaweera
6 - Dambana	Herath Mudiyanselage Indika Nuwan Kumara
7 - Beligalla	Pathirana Gamage Sameera Pathirana
8 - Bathalayaya	Kalawarige Ranjith Dilshan Piyarathna
9 - Sorabora	Herath Mudiyanselage Hashan Maduranga
10 - Mahiyanganaya	Unapana Warige Mahinda Kumara
11 - Elewela	Pallegedara Danushka Sandaruwan Premathilaka
12 - Dambarawa	Rathnayaka Mudiyanselage Ajith Prasanga
13 - Mapakadawewa	Unapana Warige Ruwan Pathma Kumara
14 - pangaragammana	Galedande Ekanayaka Mudiyanselage Sumith Suranga Ekanayaka
