ward	name
1 - Rotalaweia	Meda Gedara Gamini Anil Nandathissa
2 - Ginnoruwa	Edirimuni Dewayalage Pemasiri
3 - Ulhitya	Sesath Pallege Ajith Sesathge
4 - Aluttarama	Ekanayaka Mudiyanselage Sugath Bandara Abeysingha
5 - Girandurukotte	Konara Mudiyanselage Pathmalatha Menike
6 - Dambana	Herath Mudiyanselage Nuwan Gunarathna
7 - Beligalla	Kenawilpotha tikiridurayale Gedara Lasanthi Sumudu Kumari
8 - Bathalayaya	Nawarathna Mudiyanselage Piyaweera
9 - Sorabora	Wewagawa Gedara Rumesh Indika Karunarathna
10 - Mahiyanganaya	Dissanayaka Mudiyanselage Kumara Dhammika Kelum Dissanayaka
11 - Elewela	Amibale Rathana Thero
12 - Dambarawa	Muhamdiram Walauwe Kudabanda Abeykoon
13 - Mapakadawewa	Dissanayaka Mudiyanselage Vijitha Bandara
14 - pangaragammana	Abdul Nasar Muhammadu Riswan
