name
MUHAMMATHU ABUBAKKAR MUHAMMATHU IMRANKAN
SATHIKEEN MUHAMMATHU FAIRUS
BATHURUTHEEN MUHAMMATHU MUZAHITH
SINNATHAMBI FAIRUS
AATHAMLEVAI PAATHIMA ASIZA
MUHAITHEEN BAVA SITHI PARITHAA
SAATHIK SITHI NABILAA
JEMAALTHEEN NISBAR
MOHAMAD BUHAARI MUHAMATHU PAASIL
MUHAMMATHU BUHAARI SITHI ZABEEKA
MUHAMMATHU MUSTHABA MUBINA
AATHAMBAWA PATHIMA RIPAYA
