ward	name
1 -	MURUKESU SELVARETHINAM
2 -	SUBRAMANIYAM BALENTHIRAN
3 -	PUNITHAVATHI SUNTHARALINGAM
4 -	VELUPPILAI SIVAHAMI THANGAVADIVEL
5 -	SUNTHARALINGAM KUMARAN
6 -	FRANSIS RAMESHBALU
7 -	SUTHANTHIRAN PIRATHEEPARAJ
8 -	PUSHPARAJAH AROSHAN
9 -	PALANI KRISHNAMURTHI
10 -	JEEVARETNAM DAYANA
11 -	SINNATHAMPI CHITHIRAVEL
12 -	PUVIMANASINGAM ARUNOTHAYAN
13 -	SUPIRAMANIYAM SIRIKANTHAN
14 -	SELVAN SOMASUNTHARAM
