ward	name
1 - Aluthgama	Aiyakannu Gunaseelan
2 - Doragamuwa	Pradeep Janasikirani
3 - Yatawara	Rejina Biyula Jekab
4 - Gunembil	Selladore Thaleimagal
5 - Meegammana	Mari Sanmugam Suppaiya
6 - Udathalawinna madige	Dunusinghe Mudiyanselage Atalahagoda Weera Wickrama Bandara
7 - Udathalawinna	Dharmalingam Pradeep Anandhan
8 - Pallethalawinna	Sinnaiya Perumbanadan
9 - Paranagama	Felix Reiston Richard
10 - Ambathenna	Mayalagu Segar
11 - Megodagama	Allimuththu Wijayakumar
12 - Kahalla	Sinnaiya Linganadan
13 - Polgolla	Perimbanadan Radish
14 - Meegamawaththa	Arumugam Sanmugam Jeewarathnam
15 - Madawala madige	Suppaiya Selvakumar
16 - Madawala	Jeganadan Segar
17 - Pihilladeniya	Arumugam Sanmugam
18 - Leemagahadeniya	Thangawel Puwanedran
