ward	name
1 - Uragasmanhandiya North	Ginigalgodage Ruwan Niroshan
2 - Uragasmanhandiya South	Weerakonda Arachchige Ajith Kumara Karunathunga
3 - Halgahawella	Thommaya Hakuru Nirosh Sanjeewa Ranasinghe
4 - Hipankanda	Hadunneththi Daya Jayasumana De Silva
5 - Magala	Gurusinghe Dapana Durage Samantha
6 - Unagaswela	Kaluarachchige Damith Chamika Kaluarachchi
7 - Mahaedanda	Shiromi Mala Ranasinghe
8 - Thalgahawatta	Boladahakuru Niluk Chamara Ranasinghe
9 - Barakanda	______________________________
10 - Kurundugaha Hethekma	Kaluwadewa Imesha Subhashini
11 - Galagoda Atta	Yagamuni Senevirathna
12 - Mahagoda	Pussawala Hewage Shantha
