ward	name
1 - Maruthamadu	-
2 - SEMAMADU	Meiyappan Selvakumar
3 - Eshankulam	Sritharan Jeroshan
4 - Sasthirikulaankulam	Selvarasa Udayarasa
5 - Puvarasankulam	Perumal Shivanandam
6 - Salambaikulam	Adam Rahumatullah
6 - Salambaikulam	-
7 - Pampaimadu	Sivaguru Vijayakumar
8 - Marakarampalai	-
9 - Maharambaikulam	Gopal Anrani Jordge Vikrar Raj
10 - Nalukkulam	-
10 - Nalukkulam	Ariyaratnam Jaya
11 - Kanthapuram	Mailvaganam Madankumar
11 - Kanthapuram	Subramaniam Premakumar
12 - Samalankulam	Shanmuganathan Sivasathiyavathana
13 - Asikulam	Sivalokanathan Dilanan
