ward	name
1 - Maruthamadu	Natkunarasa Kajeepan
2 - SEMAMADU	Amarasingam Akilan
3 - Eshankulam	Gunaraththinam Gajanahan
4 - Sasthirikulaankulam	Ponnuthurai Chandrarajan
5 - Puvarasankulam	Rasenthiran Dananjayan
6 - Salambaikulam	Muhamadhusaripu Sifaashdeen
6 - Salambaikulam	Sinnathambi Rajasaththiyakeerththi
7 - Pampaimadu	Mookkan Nakenthiran
8 - Marakarampalai	Murukesu Nagarasa
9 - Maharambaikulam	Tharmakunasinkam Sujeevan
10 - Nalukkulam	Chandrakanthi Murali
10 - Nalukkulam	Nanthini Kirupakaran
11 - Kanthapuram	laasar Surenthirasekaran
11 - Kanthapuram	Murugaiya Sanmukalingam
12 - Samalankulam	Nanthini Nanjithagowndar
13 - Asikulam	Pradeepa Jeyakumaran
