ward	name
1 - Maruthamadu	Selvaraj Mariyaselvam
2 - SEMAMADU	Herath Mudyanselage Mathurapraboth Herath
3 - Eshankulam	Selvarasa Reegan
4 - Sasthirikulaankulam	Sasikumar Thiruchchelvi
5 - Puvarasankulam	Yuganathan Naadar Sivakumar
6 - Salambaikulam	Raveenthiran Laxman Bernand
6 - Salambaikulam	Vallipuram Kunapalasingam
7 - Pampaimadu	Suntharamoorthi Jeevaratnam
8 - Marakarampalai	Murugesu Pathmanathan
9 - Maharambaikulam	Nadarasa Thayalan
10 - Nalukkulam	Govintharaj Prasanthan
10 - Nalukkulam	Selvarani Thangaiya
11 - Kanthapuram	Thurairasa Nelson Britto
11 - Kanthapuram	Sivalingam Vinoth Prasanth
12 - Samalankulam	Balasubramaniyam Ealaprasath
13 - Asikulam	Selvarajh Suthakaran
