ward	name
1 - Maruthamadu	Shabaraththinam Sinnarasa
2 - SEMAMADU	Muththaiya Ramathasan
3 - Eshankulam	Arumukam Arulanantham
4 - Sasthirikulaankulam	Paakkiyanathan Paartheepan
5 - Puvarasankulam	Rasalingam Sritharan
6 - Salambaikulam	Muniyasamy Vikneshwary
6 - Salambaikulam	Jesutha Nakkeeran
7 - Pampaimadu	Rajaraththinam Pratheepkumar
8 - Marakarampalai	Pichchamuththiriyan Makendrakumar
9 - Maharambaikulam	Sivasamy Krishnamoorthy
10 - Nalukkulam	Kalimuththu Poopalasinkam Chanthirapathman
10 - Nalukkulam	Marimuththu Athisdaselvam
11 - Kanthapuram	Sanmukam Ketheeshwaran
11 - Kanthapuram	Rangasamy Sivanathan
12 - Samalankulam	Ganesalingam Simsuban
13 - Asikulam	Selvaraththinam Jeyatheesan
