ward	name
1 - Boragas	Senavirathna Arachchige Latha
2 - hulankapolla	Mohammadu Abbas Suhurdeen
3 - vidhurupola	Weerasinghe Mudiyanselage Gayan Weerasinghe
4 - diwrumgama	Wijerathna Weerasinghe Mudiyanselage Jagath Gamini Bandara
5 - Welimada	Muhandiramlage Sisira Dilan Jayathilaka
6 - Puranwela	Konara Herath Mudiyanselage Sriyani
7 - Landegama	Gamhewayalage Kapila
8 - Dhambawinna	Weththasinghe Mudiyanselage Gamini Jayantha Bandara
9 - Dhikkapitiya	Manathunga Mudiyanselage Nalaka Manathunga Bandara
10 - Dayarabawathta	Solaman Dasan Sajip Lakmal
11 - Mirahawathta	Delanka Pelige Karunapala
12 - Udupeella	Manathunga Mudiyanselage Karunanayaka Bandara
13 - Nawela	Wajira Denagama Athapaththu
14 - Nandungamuwa	Weerasinghe Dissanayakage Kularathna
15 - Idamegama	Herath Mudiyanselage Nilmini Swarnamali
16 - Keppetipola	Rajapaksha Mudiyanselage Wijesooriya
17 - Ambewela	Rathnayake Mudiyanselage Amarasena
18 - Kandepuhulpola	Abesundara Arachchilage Asitha Pradeep Gunarathna
19 - Boralanda	Rajasilpa Manthrilage Nimal Rajamanthri
20 - Guruthalawa	Hela Uda Gedara Shanika Gayani
20 - Guruthalawa	Abu Mohomad Mohomad Subiyan
21 - Galedanda	Galmulle Gamaralalage Nisal Randika Gemunudasa
22 - Pitapola	Rajarama Brahmanalage Jayathilaka
23 - Ohiya	Hikkaduwa Liyanage Lasantha
24 - Maligathenna	Rathnayake Mudiyanselage Palitha Rathnayake
