ward	name
1 - Boragas	Mohamad Husen Abdul Kadar
2 - hulankapolla	Rajabudeen Mohammadu Rasak
3 - vidhurupola	Hitihami Mudiyanselage Wasantha Kumara
4 - diwrumgama	Sunil Liyanage
5 - Welimada	Rajapaksha Mudiyanselage Thusitha Ruwan Kumara Rajapaksha
6 - Puranwela	Hetti Arachchilage Suranga Ranasinghe
7 - Landegama	Kamsa Mohidin Ismaile Mohomad Raseek
8 - Dhambawinna	Mansoorge Puth Abdul Wahid
9 - Dhikkapitiya	Herath Mudiyanselage Chaminda Karunarathna
10 - Dayarabawathta	Arumugam Wasanthakumaran
11 - Mirahawathta	Kurukulasuriyage Ajith Perera
12 - Udupeella	Rajapaksha Wasala Mudiyanselage Ishara
13 - Nawela	Ekanayake Mudiyanselage Thushari Chandani Ekanayake
14 - Nandungamuwa	Wijjaroopage Shriyalatha
15 - Idamegama	Dissanayake Mudiyanselage Chandrawathi
16 - Keppetipola	Sathapenage Appuhami Ralalage Lakmal Prasanna Senewirathna
17 - Ambewela	Hikkaduwa Liyanage Nihal Ranjith
18 - Kandepuhulpola	Hetti Arachchi Dasanayakalage Susantha Dasanayake
19 - Boralanda	Dissanayake Mudiyanselage Aruna Sri
20 - Guruthalawa	Abdul Rahuman Abdul Rasak
20 - Guruthalawa	Abdul Hameed Abusali
21 - Galedanda	Delanka Pelige Priyanthi Champika
22 - Pitapola	Udawela Mudiyanselage Suraweera
23 - Ohiya	Wannipathirannahelage Shalika Dinusha Wannipathirana
24 - Maligathenna	Chirail Puththan Wimmil Sedunayar
