ward	name
1 - Boragas	Ramaiya Eswaramoorthi
2 - hulankapolla	Mohomad Iprahim Mohomad Faizer
3 - vidhurupola	Pechchimuthu Vijelachchimi
4 - diwrumgama	Ganeshan Thusara
5 - Welimada	Karuppaiya Muththu Kumar
6 - Puranwela	Sokkalingam Yogamalar
7 - Landegama	Velu pottu Prasan
8 - Dhambawinna	Lachchuman Ravindram
9 - Dhikkapitiya	Marimuththu Ponnaiya
10 - Dayarabawathta	Rajalingam Ghaneswaran
11 - Mirahawathta	Subramaniyam Sivaraja
12 - Udupeella	Ramasami Yogaraj
13 - Nawela	Kadervel Rajagobal Dusandhi
14 - Nandungamuwa	Thiyagaraja Sivaraj
15 - Idamegama	Govindan Pathmanathan
16 - Keppetipola	Sirisena Nishanka Kumara
17 - Ambewela	Karunarathna Mudhiyansalage Sarath Munasingha
18 - Kandepuhulpola	Raveendran Dilrukshan
19 - Boralanda	Samsudeen Mohamadu Farook
20 - Guruthalawa	Abdul Kapoor Mohomad Makroof
20 - Guruthalawa	Abdul Kani Mohamad Asim
21 - Galedanda	Velu Thiruvanakarasi
22 - Pitapola	Sivalingam Manjuladevi
23 - Ohiya	Kumarasiri Rajeshwari
24 - Maligathenna	Thangawel Selvanayagam
