ward	name
1 - Thandikulam	Rasalingam Sankar
2 - Paddanichipuliyankulam	Noordeen Muhamad Risaam
2 - Paddanichipuliyankulam	Abdul Latheep Muhamad Sarfan
3 - Pandarikulam	Kanthasamy Sathananthan
4 - Vairavapuliyankulam	Sarasvathy Ramachandran
5 - Kudiyiruppu	Darmalingam Manimekala Devi
6 - Bazzar streer	Vinayagamoorthi Thavablan
7 - Moonrumurippu	Thavooth Jawahir
7 - Moonrumurippu	Arunasalam Pushparaj
8 - Rambaikulam	Yamini Vivekanandan
9 - Sinnaputhukkulam	Chinnathurai Vivekananthan
10 - Kovilkulam	Rakkan Mathavarajan
