ward	name
1 - Thandikulam	Mohamed Nazaar Mohamed Nisath
2 - Paddanichipuliyankulam	Abdul Latheef Mohamed Munawfar
2 - Paddanichipuliyankulam	Farook Farsan
3 - Pandarikulam	Sinkarasa Kukan
4 - Vairavapuliyankulam	Kirushnasamy Navarathinam
5 - Kudiyiruppu	Moses Vithagan
6 - Bazzar streer	Abul Hutha Anfas
7 - Moonrumurippu	Anwar Sadath Alfaid
7 - Moonrumurippu	Balasingam Mohana
8 - Rambaikulam	Abul Mulawfar Mohamed Ihshan
9 - Sinnaputhukkulam	Sultan Mohideen Abdul Risky
10 - Kovilkulam	Rajalaxumi Vasuthevan
