ward	name
1 - Arawwala	Tammettage Pushpakumara
2 - Rathmaldeniya	Satharasingha Arachchige Ruchira Niroshan
3 - Mahalwarawa	Kalugala Vithanage Pathmika Damayantha
4 - Pelenwatta	Nanayakkara Kuruppuge Dilani Manel
5 - Bokundara	Satharasingha Arachchige Neel Priyankara Satharasingha
6 - Mampe	Galatharage Don Chaminda Jayalal
7 - Honnanthara	Hapuarachchige Jayasiri Perera
8 - Mawiththara	Kalugala Vithanage Rasika Damayantha
9 - Wishwakalawa	Indrani Hema Jayasingha
10 - Thumbowila	Thirana Gamage Dinusha Lakmali
11 - Wewala	Weerakkodige Wasantha
12 - Suwarapola	Mallawage Janath Umayantha Senadeera
13 - Kolamunna	Kajugahapitiya Arachchige Akalishta Urvi Uwam
14 - Kesbewa	Gunendra Sumith Edirisinghe
15 - Halpita	Disanayakalage Badraji Waruna Disanayaka
16 - Batuwandara	?Arachchi Appuhamilage Don Asanka Rukmal
17 - Batakeththara	Arumabadu Jayaweera Patabadige Banarji De Silva
18 - Dampe	Wadege Densil Pramasiri
19 - Polhena	Rankoth Pedi Durayalage Dilipa Maduranga Premasiri
20 - Kahapola	Kaluga Withanage Janka Damayantha
