ward	name
1 - Arawwala	Hewa Komputuge Prabhath Wickramasinghe
2 - Rathmaldeniya	Gingthota Vidanage Shanthi Padmini Peiris
3 - Mahalwarawa	Pavin Sumud Kosgahakumbura
4 - Pelenwatta	Mahagoda Withanage parakkrama Darmawardhana
5 - Bokundara	Lokuge premakumara Rodrigo
6 - Mampe	Senarath Appuhamelage Don Manoj Rangana Kumar Senarath
7 - Honnanthara	Ratnayake Mudianselage Chandana Ruwan Kumara
8 - Mawiththara	Korala Kannangara Anura Mahesh Gunawardana
9 - Wishwakalawa	Punchi Bandage Ilangaratne Vanninayake
10 - Thumbowila	Angappuli Henayalage Wimal Navaratne
11 - Wewala	Kurukulasuriyage Samitha Rangana Perera
12 - Suwarapola	Pihebiyage Saman Prasanna Fernando
13 - Kolamunna	Ahatigala Wthanage Nishantha Ahatigala
14 - Kesbewa	Ginthota Paranawithange Piyantha Nanayakkara
15 - Halpita	Jayathunga Wthanage Taranga Sanjiwani Siriwardhana
16 - Batuwandara	Loku Kodekarage Shirani Dammika
17 - Batakeththara	Hewa Dewage Anula Rajapaksha
18 - Dampe	Ellawala Liyanage Dunstan Prasad Perera
19 - Polhena	Athukoralage Asanka Thilina Athukorala
20 - Kahapola	Merangnage Chandana Priyalal
