ward	name
1 - Kalubovitiyana	Abeywickrama Hewathennage Prasanga
2 - Dangala	Liyana Pathiranage Thusitha Kumara
3 - Alapaladeniya	Godakumburege Piyarathna
4 - Morawaka	Indika Vidanapathirana
5 - Rambukana East	Nilweligamage Ranjan
6 - Kosnilgoda	Thalahagama Hewa Ranasinghage Sujitha Krishangani
7 - Derangala	Hettiarachchige Gnanadasa
8 - Pitabeddara	Dahanayake Vitharana Jagath Lolitha
9 - Dankoluwa	Nakandalage Don Sushan Vinod
10 - Siyambalagoda	Kandambige Chandana
11 - Elamaldeniya	Don Mathangi Wickramarathne
12 - Dehigaspe	Dahanayake Vithanage Ajith Kumara
