ward	name
1 - Kalubovitiyana	Pandapperuma Arachchige Janaka
2 - Dangala	Hewatennage Ashan Buddhika
3 - Alapaladeniya	Giguruwa Gamage Sithari Irosha
4 - Morawaka	Dikovita kankanamge Athula
5 - Rambukana East	Thushan Dishanayaka
6 - Kosnilgoda	Dikmadugodage Nihal Janaka
7 - Derangala	Vidana Gamage Don Sudarshana Priyantha
8 - Pitabeddara	Bandaragodage Priyantha Jayalath
9 - Dankoluwa	Anil Pushpa Kumara Imaduwa Vithanage
10 - Siyambalagoda	Abeywickrama Batagodage Sarath
11 - Elamaldeniya	Paranahettige Pathmalatha Malkanthi Sarojani
12 - Dehigaspe	Dahanayaka Liyanage Chaminda Kumara
