ward	name
1 - Sinhapura	Dissanayaka Pathiranalage Nishantha Jayaweera Dissanayaka
2 - Kandakaduwa	Dissanayaka Mudiyanselage Sanhitha Pabasara Chalana Dissanayaka
3 - Kattuvanwila	Rathnasiri Ashoka
4 - Karapola	Suraweera Arachchige Dinushi Sandamali
5 - sandunpitiya	Sulugala Wijethungage Suresh Chathuranga
6 - Mahsenpura	Bamunusingha Withanage Dinesh Ruwan Kumara
7 - Kadawathamaduwa	Gammedda hewa Madhushan Kumara
8 - Monarathenna	Athukoralalage Chandima Athukorala
9 - Sevanapitiya	Komalage Sures Priyantha Kumara
10 - Nelumvewa	Herath Bandaralage Aruna Kumara Wijesinghe
