ward	name
1 - Sinhapura	Sudusinha Liyanage Tharusa Lakshan
2 - Kandakaduwa	Parana Withanage Lakshi Devi Botheju
3 - Kattuvanwila	Wasala Mudiyanselage Ashen Madhawa Dharmasiri
4 - Karapola	Arawe Mudiyanselage Ramya Kumari
5 - sandunpitiya	Sanjeewa Deshapriya Uduvilaarachchi
6 - Mahsenpura	Rankoth Pedige Rohan Indika Piyasena
7 - Kadawathamaduwa	Herath Rathnayaka Mudiyanselage Supun Lakshan Rathnayaka
8 - Monarathenna	Sulugala Wijethungage Nuwan Anuradha
9 - Sevanapitiya	Kalupahanage Tharidu Lakshan
10 - Nelumvewa	Hakuru Baddayalage Chandana Priyantha
