ward	name
1 - millagama	Dissanayaka Mudiyanselage Upul Rohitha Dissanayaka
2 - Halpe	Wijesingha Mudiyanselage Darshana Susantha
3 - Demadara	Karunarathnage Suwineetha Karunarathna
3 - Demadara	Gauri Loganadan
4 - Baddewela	Wannidurayalage Ajith Kumara Rupasingha
4 - Baddewela	Kajuwaththage Rathnalatha
5 - Pupula	Idirimuni Dewayalage Chandradasa
6 - Ballaketuwa	Edirisingha Dewayalage Sirinuwanpriya Ranil Chulanga Edirisingha
6 - Ballaketuwa	Selwaraj Rajendran
7 - Ella	Basnayaka Mudiyanselage Udayajeewa Bandara
8 - Rawanaeiia	Aparekke Jayasundara Mudiyanselage Damil Nishshanka
9 - Heeloya	Rathnasingha Mudiyanselage Saman Padmasiri
10 - Dowa	Ranasingha Arachchilage Subhash Sri Bharatha Ranasingha
