ward	name
1 - Diyabeduma	Waththegama Gedara Gamini Kusumsiri Waththegama
2 - Koduruwawa	Sellaiyage Veeman
3 - Aththanakadawala	Menik Pedige Isura Sampath Wickramasingha
4 - Madudamana	Wickramasingha Mudiyanselage Anura Bandara
5 - Segala	Wilegoda Kankanamalage Suresh Sandaruwan Perera
6 - Damanayaya	Idan Gedara Abeykoon Banda
7 - Bakamoona	Weligamage Chathurani Malkanthi
8 - Maluweyaya	Liyana Arachchilage Nalaka Dushantha
9 - Elahera	Wewe Gedara Thennakoon Banda
10 - Atharagallewa	Aluthge Anura Gunawardhana
