ward	name
1 - Diyabeduma	Gamagedara Ranjith Kumara Bandara
2 - Koduruwawa	Gamge Don Kalyani Ganga Gamage
3 - Aththanakadawala	Weerasekara Senevirathne Mudiyanselage Rumesh Madhusanka
4 - Madudamana	Hagalath Mudiyanselage Sudath Dhammika Kahawaththa
5 - Segala	Weerakoon Mudiyansela Medduma Banda
6 - Damanayaya	Nishshanka Pathiraja Senevirathne
7 - Bakamoona	Pathane Pahala Gedara Nimesha Dhananjaya Senarathne
8 - Maluweyaya	waidyalankara Gedara Indika Thushara Daminda
9 - Elahera	Andi Ange Gedara Rukman Kumara Jayasooriya
10 - Atharagallewa	Herath Mudiyanselage Jayantha Wijebandara
