ward	name
1 - Egodakalugamuwa	Ramachandran Devagie
2 - Ganegoda	Ravichandran Vasundara
3 - Nillamba	Ramajeyam Kalaichelvi
4 - Paledhelthota	Allimuthu Balakrishnan
5 - Doluwa	Kumaravel Muthukrishnan
6 - Hapugaspitiya	Vellannathan Kethesavaran
7 - Ilangawaththa	Thirumalayandy Jaganesvaran
8 - Gampola waththa	Sathyavan Sarma
9 - Naranvita	Sengol Kanagapragasan
10 - Kahawaththa	Kanagapragashan Nithya Saran
11 - Gonatuwela	Loganathan Praveen
12 - Panvilathenna	Balakrishnan Arthika
13 - Masgola	Ramasamy Thiyagaraja
14 - Mulgama	Devendran Punniyamoorthy
15 - Pupuresa	Inbanathan Kiruba Puganendiran
16 - Dunukeulla	Devaraj Nawandeedaraja
17 - Ihalagama	Sengolan Sundarathasan
18 - Pallegama	Vardaraj Kumarsingham
19 - Amunupuraya	Mayalagan Kesavadas
20 - Delpitiya	Velusamy Sivaraman
21 - Galatha	Kathiresan Yasodharan
22 - Paradeka	Ramiah Thiruchelvam
23 - Pussellawa	Devaraj Saravanakanth
23 - Pussellawa	Sellmuthu Selvachandran
24 - Doragala	Govindan Kalaichelvan
25 - Mawathura	Sandanam Diroshan
