ward	name
1 - Egodakalugamuwa	Madawalawwe Saman Bandhula Bandaranayaka
2 - Ganegoda	Boraluwe Gedara Indrajith Nuwanga Chandimal
3 - Nillamba	Kakulandara Mudiyanselage Sampath Kumara Bandara
4 - Paledhelthota	Amaradewa Wijesekara Rajapaksha
5 - Doluwa	Godamunne Gedara Nishshanka Bandara
6 - Hapugaspitiya	Kangara Mudiyanselage Sanka Ranmal Pahathkubura
7 - Ilangawaththa	Waikonda Gedara Chandrani
8 - Gampola waththa	Wijesingha Arachchilage Manorika Sanduni
9 - Naranvita	Oliyamulle Gedara Nimalawathi
10 - Kahawaththa	Malwatte Gedara Subadra
11 - Gonatuwela	Deniyegedara Dhammika Dharmasena
12 - Panvilathenna	Herath Mudiyanselage Thilina Dhanushka Bandara Herath
13 - Masgola	Subasingha Mudiyanselage Madusha Priyankara Bandara Subasingha
14 - Mulgama	Kangara Mudiyanselage Nimal Pahath Kumbura
15 - Pupuresa	Weerasingha Mudiyanselage Bandaranayaka
16 - Dunukeulla	Attale Arachchilage Pushpa Kumari
17 - Ihalagama	Hallala Arachchige Yamuna Dhewika
18 - Pallegama	Dawlagala Muruthange Susara Chaminda Surasena
19 - Amunupuraya	Widanage Ajith Manathunga
20 - Delpitiya	Wickramapeli Gedara Shantha Kumara Wimalasena
21 - Galatha	Yaddehi Gedara Susilawathi
22 - Paradeka	Yaddehi Gedara Nilantha Pradeep Warnapura
23 - Pussellawa	Makewela Gedara Bandhula Krishantha Nelson
23 - Pussellawa	Palamandilage Sarath Wasantha Kumara
24 - Doragala	Kamburadeniye Kammale Gedara Samantha Pushpakumara
25 - Mawathura	Dawulagala Muruthange Uwinda Saman Priya Surasena
