ward	name
1 -	Mestiyage Don Pragith Chanaka Gunathilaka
2 -	Wickrama Arachchilagee Nuwan Prasanna
3 -	Diminguvavari Hansini Nisansala Jayanada
4 -	Hathurusingha Sumith Nishantha Silva
5 -	Abagaha Kubure Gedara Ruvini Niluka Navarathna
5 -	Palamandadige Niroshani Fernando
6 -	Mastiyage Don Prasad Chamara Gunathilaka
7 -	Olagamage Amarasiri
8 -	Vanni Arachchige Don Madhavha Anjana
9 -	Palatuva Gamage Mahesh Dishan
10 -	Vanniarachchige Don Tulan Madurangga
11 -	Wannakuvaththa Waduge Dureksha Anuradi
12 -	Vaduge Sadun Rasitha Sadaruvan Fernando
13 -	Wickramasingha Kangkanamge Ganeth Prabodana
14 -	Ethuldura Arachchige Danindu Thineth
15 -	Muhamdiramge Suranga Roshan Sanjieewajayasekara
16 -	Naiadikarige Prashad Varnapura Fernando
17 -	Liyana Arachchige Suresh Kumara De Silva
18 -	Kariyakaravana Patabadi Mahavidanelage Don Thisara Shantha Pradinandu
19 -	Thuppai Mudalige Bilrath Yomasiri Fernando
20 -	Siman Hevage Sarath Kumara Silva
21 -	Hewa Ponsekage Dilan Meriyas Fonseka
22 -	Wijesekara Arachchige Jivaka Chathuranga
23 -	Wijesinghe Lasitha Karunarathna
24 -	Polgahage Don Samindra Rasika Vishvanath
25 -	Hettiyakandage Sugath Nonis
26 -	Nishshanka Sanjeewa Prasanga De Silva
