ward	name
1 -	Sandaradura Somawathi Gunasekara
2 -	Walagampalage Karunasiri Silva
3 -	Anuranga Dimutu Dayan Wickrama Senevirattna
4 -	Kompangnage Chandrani Fernando
5 -	Mohamed Jamaldeen Mohamed Rismy
5 -	Ruwan Colambage
6 -	Tantulage Buddika Manupriya Fernando
7 -	Mestiyage Don Madushani Upamalika Gunatilaka
8 -	Goigoda Gamage Don Sumudu
9 -	Ranasingha Hettige Vimali Chinta Perera
10 -	Horanage Nuwan Vimukti Fernando
11 -	Tevera Tantrige Krishanta Chamila Fernando
12 -	Ruhunu Hewage Pradeep Suranjith
13 -	Handapangodage Umesha Madhubhashini Peris
14 -	Verageda Guruwatta Gamage Sumudu Sampath
15 -	Wadduwage Saman Hemanta Perera
16 -	Jalajjage Nandasiri Peris
17 -	Kosma Fonsekage Saliya Roshan Fonseka
18 -	Maddumage Sujeewa Nilanga Fernando
19 -	Varusa Hennadige Iran Darmmapriya Soysa
20 -	Agampodi Dayasiri Mendis
21 -	Sellapperumage Anton Fernando
22 -	Ampitiyage Danushka Nadeera Perera
23 -	Alahakoonge Don Danapala
24 -	Kahawela Kankanange Imal Ruklanta Perera
25 -	Bartholomeusz Upali Romlas Rajapaksha
26 -	Liyanage Kishan Chaminda Perera
