ward	name
1 - Akmeemana	Nanayakkara Bandungodage Padmasiri
2 - Bandungoda	Padmini Rathnayaka
3 - Ihalagoda	Halloluwe Arachchige Samarapala
4 - Ihalagoda Colony	Game Kankanamge Sunil Shantha
5 - Hiyare north	Ranjith Rohana Havupe Liyanage
6 - Hiyare East	Kalehe Waththege Wickramasingha
7 - Halgasmulla	Nipun Buddhika Miyuranga Paranavithana
8 - Pinandoowa	Merusingha Pahalage Indrasiri
9 - Walahanduwa	Kudagala Vithanage Pemasiri
10 - Anangoda	Kodagoda Ranaweerage Thilakananda
11 - Haliwala	Godakanda Kankanange Sumith Wasantha
11 - Haliwala	Manimendra Acharige Nilminee
12 - Yatagama	Rashmi Divyanjalee Vithanasawam
13 - melegoda	Katukurunde Kaluarachchige Lalitha Kumara
14 - Pilana	Mathisha Hansopama Obada Mudalige
15 - Metaramba	Chamli Dais Hewapathirana
