ward	name
1 - Akmeemana	Ranjith Vithanage
2 - Bandungoda	Vidana Gamage Champika Malkanthi
3 - Ihalagoda	Dewamunige Pradeep Kumara
4 - Ihalagoda Colony	Maramba Hewage Indika Pushpa Kumara
5 - Hiyare north	Thannippulli Hewage Amila Pushpa Kumara
6 - Hiyare East	Alawaththagei Sampath Kumara
7 - Halgasmulla	Alawaththage Shyamalee Priyadarashanee
8 - Pinandoowa	Dodampe Gamage Dhanushka Rangana
9 - Walahanduwa	Du Godallage Mahendra Kumara
10 - Anangoda	Pussawela Hewa Chandanee Thilakarathna
11 - Haliwala	Kankanam Durage Dilmi Devindi Kariyawasam
11 - Haliwala	Godapitiya Hewage Thusharika Kumudunee
12 - Yatagama	Kahaduwa Arachchige Saman Kumara
13 - melegoda	Alawaththage Sandhya Kumari
14 - Pilana	Walawe Durage Daminda Kumara
15 - Metaramba	Iddamalgoda Morawaka Kankanamge Premadasa
